date,amount,customer_id,transaction_type,is_known_anomaly,z_score,anomaly_zscore,anomaly_iforest
2025-01-08,1239.8177065213017,1011,payment,False,-0.028132425621247806,False,False
2025-01-09,1538.2956143778893,1017,payment,False,0.19379556827418418,False,False
2025-01-10,808.1631092779876,1005,payment,False,-0.3490816024292596,False,False
2025-01-11,1218.0801591801696,1017,payment,False,-0.04429499627268221,False,False
2025-01-12,1045.835501434588,1018,transfer,False,-0.17236447929468524,False,False
2025-01-13,1547.450733304418,1004,transfer,False,0.20060269578264572,False,False
2025-01-14,797.9254286612121,1008,transfer,False,-0.35669364962477534,False,False
2025-01-15,790.069539454806,1002,refund,False,-0.36253475774685506,False,False
2025-01-16,850.1518386389945,1009,payment,False,-0.31786162189460704,False,False
2025-01-17,469.02606892254823,1018,payment,False,-0.6012409785190961,False,False
2025-01-18,868.5612445798097,1002,payment,False,-0.3041736321918154,False,False
2025-01-19,810.2168346115755,1014,refund,False,-0.34755459111184456,False,False
2025-01-20,1037.5984466190519,1000,payment,False,-0.17848899639528407,False,False
2025-01-21,1085.43899394429,1006,payment,False,-0.14291799963042173,False,False
2025-01-22,1469.0427098039715,1011,payment,False,0.1423037902263901,False,False
2025-01-23,1237.6059595465126,1016,payment,False,-0.029776931148119416,False,False
2025-01-24,855.7740860843992,1019,transfer,False,-0.31368129878224493,False,False
2025-01-25,775.3963321629105,1004,refund,False,-0.373444762717363,False,False
2025-01-26,1122.9797928766263,1003,payment,False,-0.11500519946335462,False,False
2025-01-27,669.9416982448395,1011,transfer,False,-0.45185369931329866,False,False
2025-01-28,1457.8646914635883,1019,payment,False,0.13399257147046284,False,False
2025-01-29,1294.8600301803217,1017,payment,False,0.012793325154446594,False,False
2025-01-30,882.7060869738239,1016,payment,False,-0.29365648363963875,False,False
2025-01-31,571.7163677272806,1018,payment,False,-0.5248874146325293,False,False
2025-02-01,1338.4680935413533,1008,payment,False,0.04521733297759386,False,False
2025-02-02,971.3650386868455,1003,transfer,False,-0.227735680871225,False,False
2025-02-03,1309.4540779933654,1001,payment,False,0.023644472488000688,False,False
2025-02-04,2614.9733207265886,1003,transfer,True,0.994340322684316,False,True
2025-02-05,850.1562442615568,1001,payment,False,-0.31785834617150865,False,False
2025-02-06,1001.3109249295458,1014,payment,False,-0.2054699443314994,False,False
2025-02-07,1011.7451484411855,1001,payment,False,-0.1977117611265053,False,False
2025-02-08,887.4836321301891,1003,payment,False,-0.29010422404390873,False,False
2025-02-09,1155.7124830868747,1005,payment,False,-0.09066738389326084,False,False
2025-02-10,733.0948926543514,1006,transfer,False,-0.40489725337718824,False,False
2025-02-11,964.4051287446766,1009,payment,False,-0.23291059938445904,False,False
2025-02-12,1030.0739079279747,1018,payment,False,-0.1840837346748812,False,False
2025-02-13,1128.6097085146873,1018,payment,False,-0.110819174801336,False,False
2025-02-14,11773.706588359693,1011,payment,True,7.804155210846095,True,True
2025-02-15,718.8394770405328,1002,payment,False,-0.4154966167003876,False,False
2025-02-16,616.4714573160944,1012,payment,False,-0.49161055565029577,False,False
2025-02-17,1319.4192054746272,1017,payment,False,0.031053867597709336,False,False
2025-02-18,1083.078502994898,1007,payment,False,-0.14467310112107742,False,False
2025-02-19,812.8783658608615,1014,payment,False,-0.345575656405803,False,False
2025-02-20,1387.7879938806307,1000,payment,False,0.08188827663308725,False,False
2025-02-21,1028.9186585732148,1002,payment,False,-0.1849426999952695,False,False
2025-02-22,1294.8242960159566,1007,payment,False,0.012766755645607503,False,False
2025-02-23,1016.8796203525272,1003,transfer,False,-0.19389411492555425,False,False
2025-02-24,1515.1869812204968,1015,payment,False,0.17661355090106026,False,False
2025-02-25,1438.8352106108011,1009,payment,False,0.11984353598285234,False,False
2025-02-26,937.7589628802316,1011,payment,False,-0.252722886926164,False,False
2025-02-27,1242.892737738589,1013,transfer,False,-0.025846040293371945,False,False
2025-02-28,1161.3439873962868,1013,payment,False,-0.08648017800262654,False,False
2025-03-01,6965.7779653847765,1001,payment,True,4.229304523397803,True,True
2025-03-02,758.7691348549739,1004,transfer,False,-0.3858076225656935,False,False
2025-03-03,1171.5128649996097,1004,payment,False,-0.07891928807653537,False,False
2025-03-04,1264.606121712397,1005,payment,False,-0.009701435888332426,False,False
2025-03-05,560.3151283942213,1012,payment,False,-0.533364605427914,False,False
2025-03-06,704.1853718335562,1008,payment,False,-0.42639241865193267,False,False
2025-03-07,490.1919555599749,1014,transfer,False,-0.5855034561202217,False,False
2025-03-08,932.6482913888606,1013,refund,False,-0.2565228367438353,False,False
2025-03-09,1179.3855639489907,1006,payment,False,-0.07306568136599025,False,False
2025-03-10,1375.589263024007,1019,payment,False,0.07281812505462756,False,False
2025-03-11,1018.5236951049438,1001,payment,False,-0.1926716920861619,False,False
2025-03-12,1407.153886392823,1006,payment,False,0.09628744508776046,False,False
2025-03-13,654.9746354462771,1005,refund,False,-0.4629821953726715,False,False
2025-03-14,574.1543901612113,1016,payment,False,-0.5230746659714316,False,False
2025-03-15,986.1130752758453,1001,payment,False,-0.21677003789417174,False,False
2025-03-16,1096.0163622348268,1002,refund,False,-0.13505338364504066,False,False
2025-03-17,991.8263129764767,1004,payment,False,-0.21252206057935452,False,False
2025-03-18,483.13947499003086,1004,payment,False,-0.5907472038940977,False,False
2025-03-19,977.7199901218029,1000,payment,False,-0.22301056860616378,False,False
2025-03-20,673.8826248737867,1007,transfer,False,-0.44892349269555604,False,False
2025-03-21,1167.4181372075095,1011,payment,False,-0.08196385084158028,False,False
2025-03-22,1091.649561524212,1003,payment,False,-0.13830024143899686,False,False
2025-03-23,765.0300534181612,1012,payment,False,-0.3811524267870551,False,False
2025-03-24,871.5332706658266,1014,payment,False,-0.3019638345159634,False,False
2025-03-25,735.1966195277621,1010,refund,False,-0.4033345513598709,False,False
2025-03-26,984.330225681707,1009,refund,False,-0.21809564432409384,False,False
2025-03-27,1238.7855801253095,1002,payment,False,-0.02889984503313653,False,False
2025-03-28,753.5684884161141,1013,payment,False,-0.38967447167162517,False,False
2025-03-29,1126.011628879461,1015,payment,False,-0.11275093117676385,False,False
2025-03-30,867.4355954068898,1009,payment,False,-0.3050105888180867,False,False
2025-03-31,801.781791934414,1009,payment,False,-0.3538263186015194,False,False
2025-04-01,973.2424100113606,1011,transfer,False,-0.2263397944726691,False,False
2025-04-02,741.1894193951565,1008,payment,False,-0.3988787105174502,False,False
2025-04-03,861.5876736632044,1000,payment,False,-0.3093587080820998,False,False
2025-04-04,700.530526852788,1004,payment,False,-0.42910991429643586,False,False
2025-04-05,1491.1812832290973,1019,refund,False,0.15876453676279892,False,False
2025-04-06,1008.8158879929322,1007,refund,False,-0.19988976116525672,False,False
2025-04-07,825.0686230018537,1010,transfer,False,-0.33651180530942737,False,False
2025-04-08,1053.4949776835556,1011,payment,False,-0.1666694105693984,False,False
2025-04-09,971.9179875772926,1000,payment,False,-0.22732454545800515,False,False
2025-04-10,944.7576001166942,1019,transfer,False,-0.24751917341502436,False,False
2025-04-11,1153.5416750108564,1010,payment,False,-0.0922814500226517,False,False
2025-04-12,1189.3769275118264,1004,payment,False,-0.06563677887969491,False,False
2025-04-13,867.3747130973682,1014,refund,False,-0.3050558567875417,False,False
2025-04-14,856.04543983883,1004,refund,False,-0.3134795384751278,False,False
2025-04-15,931.237075712089,1011,payment,False,-0.25757212131685026,False,False
2025-04-16,424.51970881610384,1004,payment,False,-0.6343328990734196,False,False
2025-04-17,621.2022344503619,1016,payment,False,-0.4880930695940788,False,False
2025-04-18,1341.7185668611312,1016,payment,False,0.047634165192243214,False,False
2025-04-19,1411.2419283753209,1011,payment,False,0.0993270367367744,False,False
2025-04-20,937.7409901109054,1014,refund,False,-0.25273625026239865,False,False
2025-04-21,1144.1392407639416,1014,refund,False,-0.09927246448377586,False,False
2025-04-22,1077.812538635884,1005,refund,False,-0.14858851621666405,False,False
2025-04-23,1769.7202021138096,1011,payment,False,0.3658672464199162,False,False
2025-04-24,1279.893727858644,1019,refund,False,0.0016653945342737044,False,False
2025-04-25,968.0206021298084,1017,refund,False,-0.2302223777967825,False,False
2025-04-26,761.1148898498935,1013,payment,False,-0.3840634777345698,False,False
2025-04-27,598.3884199356069,1001,refund,False,-0.5050558797555422,False,False
2025-04-28,1050.8659089668058,1008,refund,False,-0.16862420833085234,False,False
2025-04-29,810.9123136789242,1004,payment,False,-0.3470374798947318,False,False
2025-04-30,644.4365726005815,1019,payment,False,-0.47081758648648525,False,False
2025-05-01,838.3567789393684,1000,payment,False,-0.32663163089062497,False,False
2025-05-02,729.6129990964013,1002,payment,False,-0.4074861540359418,False,False
2025-05-03,1421.7854087681412,1005,payment,False,0.10716645597238066,False,False
2025-05-04,1220.4099392373626,1004,refund,False,-0.04256272932527772,False,False
2025-05-05,998.0068396708457,1004,payment,False,-0.20792663875953424,False,False
2025-05-06,1369.9860347225065,1000,payment,False,0.06865194329189682,False,False
2025-05-07,1019.3420769119045,1016,payment,False,-0.19206319870062605,False,False
2025-05-08,784.6789496679341,1018,payment,False,-0.36654283588538344,False,False
2025-05-09,10301.483949933061,1013,payment,True,6.709509985476691,True,True
2025-05-10,1134.7275109211646,1011,payment,False,-0.1062703905215611,False,False
2025-05-11,740.6884614183859,1009,payment,False,-0.399251189002069,False,False
2025-05-12,952.415330479098,1019,payment,False,-0.241825402812957,False,False
2025-05-13,781.0954366538107,1017,payment,False,-0.3692072939018364,False,False
2025-05-14,654.300067258916,1010,payment,False,-0.4634837586730906,False,False
